step,loss,lr,vram_gb
547,3.197270061299205,1.3700000000000001e-05,3.229857792
548,3.194314164146781,1.3725000000000002e-05,3.223195136
549,3.19071579053998,1.3750000000000002e-05,3.216871936
550,3.187461400702596,1.3775000000000001e-05,3.223420928
551,3.184255675151944,1.3800000000000002e-05,3.228988416
552,3.180613316446543,1.3825000000000002e-05,3.223790592
553,3.1775107027590277,1.3850000000000001e-05,3.236879872
554,3.174219375103712,1.3875000000000002e-05,3.220945408
555,3.1704791429638863,1.3900000000000002e-05,3.224489984
556,3.167329690232873,1.3925000000000001e-05,3.217046528
557,3.1643197996914387,1.3950000000000002e-05,3.217202176
558,3.1613213355094194,1.3975000000000003e-05,3.22576128
559,3.1582204838097097,1.4000000000000001e-05,3.229946368
560,3.1544741414487363,1.4025000000000002e-05,3.21573376
561,3.1514169190078976,1.4050000000000003e-05,3.23314688
562,3.1483642943948507,1.4075e-05,3.218584064
563,3.1447885110229254,1.4099999999999999e-05,3.234028032
564,3.1418019899725915,1.4125e-05,3.216561152
565,3.138237048238516,1.415e-05,3.2160896
566,3.1349080473184587,1.4174999999999999e-05,3.234922496
567,3.1314129432290794,1.42e-05,3.22193408
568,3.1280861991643905,1.4225e-05,3.21614848
569,3.1251852689683437,1.4249999999999999e-05,3.230503424
570,3.122293663620949,1.4275e-05,3.21852928
571,3.1187314549833536,1.43e-05,3.214802944
572,3.1156037141382695,1.4325e-05,3.21906432
573,3.112376049309969,1.435e-05,3.218710528
574,3.108968838006258,1.4374999999999999e-05,3.218860032
575,3.1064555095881223,1.44e-05,3.220623872
576,3.102858678326011,1.4425e-05,3.215157248
577,3.0994357842206957,1.4449999999999999e-05,3.263645184
578,3.0961818455904724,1.4475e-05,3.21847808
579,3.0935027603805065,1.45e-05,3.22311424
580,3.0905293763428925,1.4524999999999999e-05,3.216021504
581,3.087109490931034,1.455e-05,3.219688448
582,3.083994187489152,1.4575e-05,3.222563328
583,3.080772097855806,1.4599999999999999e-05,3.222961664
584,3.077613258883357,1.4625e-05,3.226417664
585,3.0748353143036367,1.465e-05,3.216934912
586,3.072091534584761,1.4675e-05,3.220580864
587,3.0694428343325852,1.47e-05,3.217848832
588,3.0666107334941626,1.4725e-05,3.231204864
589,3.0639967516064646,1.475e-05,3.219387904
590,3.061282290816307,1.4775e-05,3.254372352
591,3.0588327942043545,1.48e-05,3.224881152
592,3.0566582844406365,1.4825e-05,3.215069696
593,3.05408293671906,1.485e-05,3.228391424
594,3.051243450194597,1.4875e-05,3.218100736
595,3.049008630812168,1.49e-05,3.225396224
596,3.046371240541339,1.4925e-05,3.223543808
597,3.043627504259348,1.4950000000000001e-05,3.228207616
598,3.0414696262031793,1.4975e-05,3.230542336
599,3.0384801809489725,1.5e-05,3.217516032
600,3.0365576120465994,1.5025000000000001e-05,3.221261824
601,3.0341715767234563,1.505e-05,3.21689856
602,3.0319235394895077,1.5075e-05,3.223099392
603,3.029906438887119,1.51e-05,3.218688
604,3.0271872942894698,1.5125e-05,3.21783808
605,3.024892499446869,1.515e-05,3.23153408
606,3.021941270977259,1.5175e-05,3.216520704
607,3.0194257328659297,1.52e-05,3.234121728
608,3.0171393278241156,1.5225e-05,3.21500928
609,3.015727831274271,1.525e-05,3.222816256
610,3.0136567224562167,1.5275000000000002e-05,3.258332672
611,3.0114069754630326,1.53e-05,3.21943296
612,3.0096877156198025,1.5325e-05,3.24447744
613,3.007403546050191,1.535e-05,3.217151488
614,3.005413851067424,1.5375e-05,3.219004416
615,3.003310079872608,1.54e-05,3.234582528
616,3.0013181291520596,1.5425000000000002e-05,3.22976256
617,2.999170093908906,1.545e-05,3.230972928
618,2.996958853304386,1.5475e-05,3.21636352
619,2.9947291530668734,1.55e-05,3.219270144
620,2.993546764552593,1.5525e-05,3.215981056
621,2.9920237769931557,1.5550000000000002e-05,3.216954368
622,2.9901148457080127,1.5575e-05,3.226087936
623,2.988210446834564,1.56e-05,3.213668864
624,2.98662547878921,1.5625e-05,3.231672832
625,2.9851359290629627,1.565e-05,3.239141376
626,2.9839996337890624,1.5675e-05,3.222744064
627,2.982150747701526,1.5700000000000002e-05,3.216416768
628,2.98050396502018,1.5725e-05,3.223028736
629,2.978731407225132,1.575e-05,3.225918464
630,2.9773940761387347,1.5775e-05,3.219309056
631,2.9756672708690166,1.58e-05,3.213914624
632,2.9744667583703994,1.5825000000000002e-05,3.216127488
633,2.9733830834180117,1.5850000000000002e-05,3.215713792
634,2.9722189784049986,1.5875e-05,3.21574144
635,2.971196165755391,1.59e-05,3.245851136
636,2.9698988465219736,1.5925e-05,3.213901824
637,2.9683583360910415,1.595e-05,3.238546944
638,2.9665547582507132,1.5975000000000002e-05,3.252393472
639,2.964821640998125,1.6000000000000003e-05,3.216650752
640,2.963432823717594,1.6025e-05,3.230459904
641,2.962380400747061,1.605e-05,3.24948992
642,2.96101506896317,1.6075e-05,3.216411648
643,2.959461046308279,1.6100000000000002e-05,3.21611264
644,2.9587526205927133,1.6125000000000002e-05,3.217253376
645,2.9581189772486685,1.6150000000000003e-05,3.2155264
646,2.956679624468088,1.6175e-05,3.216849408
647,2.955961035564542,1.62e-05,3.22257152
648,2.954674097895622,1.6225e-05,3.216962048
649,2.953430008888245,1.6250000000000002e-05,3.22751232
650,2.9516301280260087,1.6275000000000003e-05,3.223543808
651,2.9505814091861247,1.63e-05,3.216538112
652,2.9495045516639946,1.6325e-05,3.215635456
653,2.948295383155346,1.635e-05,3.224263168
654,2.9467207403481006,1.6375e-05,3.215873536
655,2.946199437454343,1.6400000000000002e-05,3.223379456
656,2.944840855076909,1.6425000000000003e-05,3.228586496
657,2.9434634117037057,1.645e-05,3.22189312
658,2.942132360711694,1.6475e-05,3.222993408
659,2.940684926584363,1.65e-05,3.218726912
660,2.9394556634128093,1.6525000000000002e-05,3.21848576
661,2.9381899551302193,1.6550000000000002e-05,3.230559232
662,2.936913398355246,1.6575000000000003e-05,3.219406848
663,2.9359195993840697,1.66e-05,3.218328576
664,2.934403086155653,1.6625e-05,3.22576128
665,2.9335659547150135,1.665e-05,3.238880256
666,2.932576120123267,1.6675000000000002e-05,3.216137728
667,2.93160862646997,1.6700000000000003e-05,3.216667648
668,2.9308046863973143,1.6725000000000003e-05,3.227458048
669,2.930102213174105,1.675e-05,3.216411648
670,2.929176164790988,1.6775e-05,3.230273536
671,2.9279760264605286,1.6800000000000002e-05,3.217197056
672,2.927246475294232,1.6825000000000002e-05,3.217041408
673,2.9267513820528985,1.6850000000000003e-05,3.213955584
674,2.9257643730193377,1.6875000000000004e-05,3.213686272
675,2.9250797298550606,1.69e-05,3.24092928
676,2.92444378644228,1.6925e-05,3.217044992
677,2.92369731515646,1.6950000000000002e-05,3.219086848
678,2.9233513603359462,1.6975000000000003e-05,3.221890048
679,2.922347159460187,1.7000000000000003e-05,3.21863168
680,2.9215299976617097,1.7025e-05,3.213187584
681,2.92068503908813,1.705e-05,3.23966464
682,2.9199827025830745,1.7075e-05,3.215876608
683,2.918755331262946,1.7100000000000002e-05,3.226953728
684,2.917817466035485,1.7125000000000003e-05,3.243237888
685,2.9163427041471004,1.7150000000000004e-05,3.235741696
686,2.915422157868743,1.7175e-05,3.215729152
687,2.9148499424755574,1.7199999999999998e-05,3.217159168
688,2.913604282811284,1.7225e-05,3.216415232
689,2.91251513145864,1.725e-05,3.223069696
690,2.911481883600354,1.7275e-05,3.214862336
691,2.909745118692517,1.73e-05,3.231340032
692,2.9088028297573327,1.7325e-05,3.216987136
693,2.9076535768806933,1.7349999999999998e-05,3.217159168
694,2.9064848836511374,1.7375e-05,3.218394624
695,2.9052687215805055,1.74e-05,3.222646272
696,2.9041483249515294,1.7425e-05,3.22419456
697,2.903192243874073,1.745e-05,3.219007488
698,2.9020061722397803,1.7475e-05,3.218043392
699,2.9015783166140316,1.75e-05,3.215081984
700,2.900678580403328,1.7525e-05,3.214175744
701,2.8997763404250145,1.755e-05,3.248438272
702,2.8986074128746986,1.7575e-05,3.217844736
703,2.8972667338699103,1.76e-05,3.221952512
704,2.896497432142496,1.7625e-05,3.22601472
705,2.8959216233342886,1.765e-05,3.216917504
706,2.8950856170803307,1.7675e-05,3.215906304
707,2.8942492716014385,1.77e-05,3.227117568
708,2.8936340344697236,1.7725e-05,3.218860032
709,2.891718660965562,1.775e-05,3.217065472
710,2.8909112616628407,1.7775e-05,3.215638528
711,2.8904334776848555,1.78e-05,3.215761408
712,2.889167328774929,1.7825e-05,3.233614336
713,2.889158245995641,1.785e-05,3.2202368
714,2.888666878864169,1.7875e-05,3.22001664
715,2.8878776071965695,1.79e-05,3.215335936
716,2.8877770278602837,1.7925e-05,3.234028032
717,2.8879267923533916,1.795e-05,3.23320064
718,2.8870567971467973,1.7975e-05,3.216418816
719,2.8867512246221305,1.8e-05,3.21651968
720,2.8859194829314947,1.8025e-05,3.217742848
721,2.8850103606283666,1.805e-05,3.228952064
722,2.8847025418281556,1.8075e-05,3.214563328
723,2.8845015033334493,1.81e-05,3.2199936
724,2.883576585948467,1.8125e-05,3.217977856
725,2.8825543796271087,1.815e-05,3.215205376
726,2.8822099750489,1.8175e-05,3.228352
727,2.88162480533123,1.8200000000000002e-05,3.220360704
728,2.8805571397393943,1.8225e-05,3.21875456
729,2.8797354675084352,1.825e-05,3.228586496
730,2.878868684321642,1.8275e-05,3.215874048
731,2.8780884298682214,1.83e-05,3.222542336
732,2.8768028588593006,1.8325e-05,3.214078464
733,2.87545641630888,1.8350000000000002e-05,3.216715264
734,2.8738129626959563,1.8375e-05,3.231029248
735,2.8728889618068933,1.84e-05,3.215965184
736,2.871925991922617,1.8425e-05,3.221130752
737,2.8714120838791133,1.845e-05,3.215878144
738,2.870744191780686,1.8475000000000002e-05,3.222542336
739,2.8698464208841323,1.85e-05,3.217201152
740,2.868779947757721,1.8525e-05,3.217043968
741,2.868202237263322,1.855e-05,3.217892352
742,2.867511548548937,1.8575e-05,3.21636352
743,2.866872092112899,1.86e-05,3.21500928
744,2.865383386909962,1.8625000000000002e-05,3.2162048
745,2.8646740426868202,1.865e-05,3.21784576
746,2.8639684904366733,1.8675e-05,3.218400256
747,2.863372116610408,1.87e-05,3.215081984
748,2.8622220467031,1.8725e-05,3.218111488
749,2.8608745811134577,1.8750000000000002e-05,3.216018432
750,2.8600587149709464,1.8775000000000002e-05,3.215407616
751,2.8591143821179865,1.88e-05,3.215917056
752,2.858280287384987,1.8825e-05,3.216643584
753,2.8573621002584697,1.885e-05,3.219388416
754,2.8562785118073224,1.8875e-05,3.217988096
755,2.855116556286812,1.8900000000000002e-05,3.222922752
756,2.853990425094962,1.8925000000000003e-05,3.220089344
757,2.8530696754902602,1.895e-05,3.218419712
758,2.8525035320967436,1.8975e-05,3.21823488
759,2.851465651988983,1.9e-05,3.215648256
760,2.851008454337716,1.9025e-05,3.258643456
761,2.850449535995722,1.9050000000000002e-05,3.216769024
762,2.849538404494524,1.9075000000000003e-05,3.214937088
763,2.848257656171918,1.91e-05,3.215600128
764,2.8479053817689417,1.9125e-05,3.22582272
765,2.847306978628039,1.915e-05,3.222233088
766,2.846705413758755,1.9175000000000002e-05,3.216750592
767,2.8463035736978055,1.9200000000000003e-05,3.231131136
768,2.8452421310544014,1.9225e-05,3.219600896
769,2.8439458444714547,1.925e-05,3.21945088
770,2.8426207619905473,1.9275e-05,3.218371584
771,2.8420229628682137,1.93e-05,3.216866816
772,2.8409657143056393,1.9325000000000002e-05,3.226960384
773,2.8397529815137386,1.9350000000000003e-05,3.215648256
774,2.839372708201408,1.9375e-05,3.221952512
775,2.8377145160734654,1.94e-05,3.218686976
776,2.8369530387222768,1.9425e-05,3.216561152
777,2.836121738180518,1.9450000000000002e-05,3.218042368
778,2.83440348431468,1.9475000000000002e-05,3.217065472
779,2.8345721691846846,1.9500000000000003e-05,3.21778688
780,2.835023013651371,1.9525e-05,3.2324736
781,2.8341399398446083,1.955e-05,3.217106432
782,2.8334845657646657,1.9575e-05,3.224715776
783,2.8336090864241124,1.9600000000000002e-05,3.237485056
784,2.8328938543051483,1.9625000000000003e-05,3.216110592
785,2.8325991783291102,1.9650000000000003e-05,3.216127488
786,2.832201499268413,1.9675e-05,3.228957696
787,2.831559418141842,1.97e-05,3.240011264
788,2.8306771103292703,1.9725000000000002e-05,3.216411648
789,2.829910998791456,1.9750000000000002e-05,3.21693184
790,2.8288242035359144,1.9775000000000003e-05,3.21622272
791,2.82869304664433,1.9800000000000004e-05,3.218124288
792,2.8271932277828453,1.9825e-05,3.216971776
793,2.8268674551695585,1.985e-05,3.225204736
794,2.8255558176338673,1.9875000000000002e-05,3.215906816
795,2.824301876798272,1.9900000000000003e-05,3.2259968
796,2.823654668405652,1.9925000000000003e-05,3.217201152
797,2.8231017400324343,1.995e-05,3.2148736
798,2.8224329986423253,1.9975e-05,3.215324672
799,2.821321126669645,2e-05,3.217670656
800,2.8202784160524605,2.0025000000000002e-05,3.217653248
801,2.8196011575311424,2.0050000000000003e-05,3.215190528
802,2.818457897007465,2.0075000000000003e-05,3.223983104
803,2.8168858370929954,2.01e-05,3.215791104
804,2.81577014669776,2.0125e-05,3.223245824
805,2.814184154048562,2.0150000000000002e-05,3.218607104
806,2.813128999248147,2.0175000000000003e-05,3.252263424
807,2.8120943788439035,2.0200000000000003e-05,3.22180864
808,2.810981706529856,2.0225000000000004e-05,3.219877376
809,2.8102600897103547,2.025e-05,3.218842112
810,2.8094557292759417,2.0275e-05,3.232384512
811,2.8077932766824962,2.0300000000000002e-05,3.229970944
812,2.806839601099491,2.0325e-05,3.2283264
813,2.8056003949046135,2.035e-05,3.213915136
814,2.8041400730609896,2.0375e-05,3.2160896
815,2.8032361079007386,2.04e-05,3.22016768
816,2.8017747835814952,2.0425e-05,3.217568256
817,2.8000732675939797,2.045e-05,3.215954944
818,2.7991938961297276,2.0475e-05,3.218952192
819,2.798101049363613,2.05e-05,3.215664128
820,2.7966188932210208,2.0525e-05,3.217127424
821,2.795329353734851,2.055e-05,3.214794752
822,2.7937493697553872,2.0575e-05,3.219398144
823,2.7922255793213844,2.06e-05,3.230569472
824,2.7914762085676195,2.0625e-05,3.215642624
825,2.7905756233632566,2.065e-05,3.227757056
826,2.7891373187303543,2.0675e-05,3.239103488
827,2.788140977099538,2.07e-05,3.217172992
828,2.786984641849995,2.0725e-05,3.21905664
829,2.7863246178627015,2.075e-05,3.221772288
830,2.785399070009589,2.0775e-05,3.215643648
831,2.7847256480157374,2.08e-05,3.219216896
832,2.783384033590555,2.0825e-05,3.215636992
833,2.7830123800784348,2.085e-05,3.215954944
834,2.782510644197464,2.0875e-05,3.214783488
835,2.7813707683235407,2.09e-05,3.213439488
836,2.780661302506924,2.0925e-05,3.226561024
837,2.7792483206838368,2.095e-05,3.215211008
838,2.778570775911212,2.0975e-05,3.215506944
839,2.7782777947187425,2.1e-05,3.22854912
840,2.777853532060981,2.1025e-05,3.21938944
841,2.7760558082163334,2.105e-05,3.229872128
842,2.774677403345704,2.1075e-05,3.22810624
843,2.7741018689423798,2.11e-05,3.216131072
844,2.7733570073544977,2.1125000000000002e-05,3.216768
845,2.7723425778746607,2.115e-05,3.216736256
846,2.7715309075266124,2.1175e-05,3.223556608
847,2.770310377329588,2.12e-05,3.223202816
848,2.7695073375105856,2.1225e-05,3.221952512
849,2.7693028692156076,2.125e-05,3.215852544
850,2.7687297596037386,2.1275000000000002e-05,3.2174464
851,2.76747924298048,2.13e-05,3.221472768
852,2.7664445392787456,2.1325e-05,3.215917056
853,2.765580532774329,2.135e-05,3.213740032
854,2.764999076575041,2.1375e-05,3.224289792
855,2.7642729746550323,2.1400000000000002e-05,3.238758912
856,2.7632909358292816,2.1425e-05,3.218255872
857,2.762565890103579,2.145e-05,3.215335936
858,2.761125660389662,2.1475e-05,3.216411648
859,2.7603409416228533,2.15e-05,3.217101312
860,2.759529987797141,2.1525e-05,3.228118016
861,2.7583645363897085,2.1550000000000002e-05,3.214660608
862,2.7574574642628433,2.1575e-05,3.235965952
863,2.7566234032064676,2.16e-05,3.217037824
864,2.7554082710295917,2.1625e-05,3.215906304
865,2.7540776873379946,2.165e-05,3.217594368
866,2.752868006899953,2.1675e-05,3.21906432
867,2.75172728613019,2.1700000000000002e-05,3.215348224
868,2.75121495552361,2.1725e-05,3.215895552
869,2.750381896868348,2.175e-05,3.223055872
870,2.7492170898616313,2.1775e-05,3.219028992
871,2.7482244040817023,2.18e-05,3.214799872
872,2.7473390857875346,2.1825000000000002e-05,3.220176896
873,2.7463060975819826,2.1850000000000003e-05,3.215222272
874,2.7451326302438974,2.1875e-05,3.219171328
875,2.744626210555434,2.19e-05,3.239305728
876,2.7435215317457913,2.1925e-05,3.215714816
877,2.7423103190213443,2.195e-05,3.21608192
878,2.741515862047672,2.1975000000000002e-05,3.219429376
879,2.739424849674106,2.2000000000000003e-05,3.21784576
880,2.737341070473194,2.2025e-05,3.215337984
881,2.7361844179779293,2.205e-05,3.21715712
882,2.734975757524371,2.2075e-05,3.225504256
883,2.733031825274229,2.2100000000000002e-05,3.214175744
884,2.7318101152032614,2.2125000000000002e-05,3.218645504
885,2.7302495010942223,2.215e-05,3.268686848
886,2.72873952165246,2.2175e-05,3.224304128
887,2.727271555587649,2.22e-05,3.219988992
888,2.7268179178982974,2.2225e-05,3.217568256
889,2.7261787977814675,2.2250000000000002e-05,3.219799552
890,2.7253029949218033,2.2275000000000003e-05,3.21690624
891,2.724328097552061,2.23e-05,3.218710528
892,2.7238910315185785,2.2325e-05,3.221890048
893,2.7225393175333736,2.235e-05,3.233398272
894,2.7227880553901196,2.2375000000000002e-05,3.22756864
895,2.722580499947071,2.2400000000000002e-05,3.219043328
896,2.721351456195116,2.2425000000000003e-05,3.218456064
897,2.7206024588644504,2.245e-05,3.215205376
898,2.7197946037352083,2.2475e-05,3.21541376
899,2.7189346660673617,2.25e-05,3.235039232
900,2.7181541492044925,2.2525000000000002e-05,3.214078464
